acceleration_in_x,acceleration_in_y,acceleration_in_z
-15,-14,1000
-15,-14,1000
-14,-14,1002
-16,-15,1000
-13,-13,1001
-17,-13,1004
-16,-15,1002
-15,-16,998
-16,-13,999
-15,-15,1002
-15,-13,1000
-16,-15,1000
-14,-14,1001
-15,-12,1000
-16,-14,997
-15,-15,1004
-16,-14,1000
-17,-16,1002
-15,-13,1000
-16,-13,1000
-14,-14,1004
-17,-13,996
-16,-13,1004
-16,-16,1000
-17,-14,999
-16,-16,1003
-15,-13,1002
-14,-15,999
-17,-15,999
-18,-14,1002
-16,-14,1000
-15,-14,1000
-15,-15,998
-13,-15,1002
-16,-15,1003
-18,-16,1002
-15,-14,998
-17,-14,1001
-15,-14,1001
-15,-14,998
-16,-15,1000
-17,-13,1004
-17,-15,998
-17,-14,1004
-15,-15,998
-16,-14,999
-17,-14,1004
-17,-15,1002
-15,-14,999
-16,-15,1002
-16,-15,996
-16,-15,999
-16,-15,1000
-17,-15,1000
-16,-14,1004
-16,-15,1006
-14,-16,998
-17,-14,998
-16,-15,1002
-14,-14,999
-15,-13,1003
-18,-15,998
-15,-14,1001
-17,-13,999
-15,-14,1001
-15,-15,1002
-16,-14,999
-15,-13,997
-18,-14,1000
-16,-14,999
-17,-13,1007
-16,-14,996
-16,-15,1001
-16,-16,1001
-16,-13,1000
-17,-14,1000
-15,-14,1006
-15,-15,1000
-16,-13,999
-14,-15,1000
-15,-14,999
-14,-14,1003
-16,-15,999
-15,-16,1001
-15,-14,999
-16,-13,1000
-15,-15,997
-16,-14,1002
-16,-13,997
-16,-13,1001
-16,-16,1001
-14,-14,1002
-16,-14,997
-17,-15,1004
-16,-13,997
-17,-12,999
-17,-13,1003
-17,-16,994
-15,-13,998
-16,-12,1000
-16,-13,1000
-16,-15,996
-14,-12,998
-14,-14,1003
-17,-13,1004
-15,-12,1000
-14,-14,1000
-17,-14,999
-16,-15,1002
-14,-14,999
-18,-14,1000
-15,-16,999
-15,-15,1001
-16,-14,997
-16,-13,999
-17,-14,1002
-16,-13,1001
-16,-15,1000
-16,-14,999
-15,-16,999
-15,-13,1000
-16,-14,1001
-14,-13,998
-16,-14,1000
-16,-15,1004
-16,-13,999
-18,-15,1002
-14,-13,998
-16,-14,997
-15,-16,1000
-16,-15,987
-16,-14,996
-14,-13,999
-16,-15,1000
-17,-13,999
-15,-14,998
-15,-14,1006
-15,-15,994
-17,-15,1001
-15,-14,1001
-16,-12,995
-14,-13,1003
-17,-13,998
-16,-14,999
-13,-14,1000
-15,-14,1000
-14,-17,1005
-15,-13,998
-16,-14,998
-15,-12,999
-17,-13,1003
-16,-15,1005
-17,-14,1005
-17,-15,995
-16,-16,1000
-14,-13,1000
-18,-14,1002
-16,-13,1000
-15,-15,1001
-15,-16,1001
-15,-15,998
-15,-14,998
-16,-14,998
-18,-16,1004
-16,-14,1000
-17,-14,998
-16,-12,1004
-15,-14,996
-16,-16,1005
-15,-13,996
-16,-13,994
-16,-15,995
-15,-14,1002
-14,-14,998
-16,-13,1005
-17,-11,1005
-16,-15,1002
-15,-15,999
-18,-15,1006
-15,-14,990
-17,-13,1004
-17,-13,1000
-15,-14,998
-18,-16,992
-16,-14,1004
-15,-16,999
-16,-16,1002
-17,-12,999
-16,-13,995
-18,-13,1005
-16,-17,1001
-16,-16,999
-17,-12,1005
-15,-16,1000
-16,-15,998
-17,-14,1003
-16,-13,1000
-16,-15,997
-17,-14,1002
-14,-16,1000
-16,-15,991
-18,-14,1003
-14,-15,1000
-16,-16,1001
-17,-15,1001
-15,-11,1004
-17,-12,1001
-17,-15,1005
-15,-14,1001
-18,-14,1000
-17,-14,1003
-15,-16,1001
-15,-14,1002
-17,-13,1001
-15,-12,1001
-14,-15,1001
-16,-14,1000
-18,-15,1000
-16,-14,998
